epoch,train_loss,val_loss,val_acc,mAP,AP_class0,AP_class1,AP_class2,AP_class3,AP_class4,AP_class5,ACC_class0,ACC_class1,ACC_class2,ACC_class3,ACC_class4,ACC_class5
1,2.0511,1.7474,23.92,0.2455,0.1519,0.2868,0.2660,0.2610,0.2419,0.2657,0.0538,0.0030,0.0000,0.2390,0.5509,0.5780
2,1.3181,1.6316,44.18,0.4988,0.3522,0.8777,0.5020,0.5279,0.3214,0.4117,0.3101,0.9362,0.1690,0.6429,0.1796,0.4133
3,1.0427,1.0248,59.10,0.6618,0.6856,0.9174,0.5934,0.6448,0.4050,0.7245,0.4937,0.9453,0.8254,0.5357,0.1647,0.5723
4,0.9005,1.5722,55.97,0.6396,0.6806,0.8756,0.5497,0.7036,0.3895,0.6387,0.5570,0.9848,0.5775,0.7967,0.2635,0.1763
5,0.8172,1.0686,60.08,0.7422,0.7805,0.9568,0.7800,0.6927,0.6467,0.5968,0.6551,0.1733,0.7239,0.4066,0.8533,0.7919
6,0.7444,0.7743,72.80,0.7905,0.7187,0.9377,0.7502,0.7852,0.8052,0.7459,0.7563,0.7568,0.7042,0.7088,0.7874,0.6618
7,0.6837,0.6736,75.98,0.8282,0.8397,0.9615,0.7404,0.8322,0.7306,0.8650,0.7089,0.8936,0.6141,0.7308,0.7665,0.8526
8,0.6339,0.7622,71.09,0.8320,0.8471,0.9414,0.8216,0.7634,0.7968,0.8217,0.5981,0.6292,0.9042,0.5220,0.7246,0.8786
9,0.6027,0.6791,74.71,0.8304,0.8623,0.9821,0.8197,0.7400,0.6903,0.8881,0.8101,0.9088,0.6225,0.5440,0.9311,0.6994
10,0.5766,0.5248,81.80,0.8898,0.8793,0.9814,0.8603,0.8301,0.8933,0.8944,0.8101,0.9453,0.7521,0.8297,0.7994,0.7775
11,0.5564,0.7158,75.05,0.8477,0.8966,0.9812,0.8377,0.7057,0.7720,0.8930,0.8703,0.8997,0.6141,0.4368,0.9132,0.8121
12,0.5332,0.5492,79.50,0.8990,0.8994,0.9836,0.8253,0.8500,0.9347,0.9013,0.8671,0.8723,0.8732,0.7115,0.6677,0.7861
13,0.4918,0.7251,75.78,0.8527,0.8312,0.9649,0.8291,0.7709,0.8548,0.8652,0.8734,0.7933,0.6901,0.6648,0.7844,0.7601
14,0.4766,0.7084,75.68,0.8493,0.8816,0.9865,0.8251,0.7596,0.7323,0.9106,0.8513,0.9453,0.4704,0.5797,0.9611,0.7746
15,0.4630,0.4895,83.32,0.9030,0.9104,0.9880,0.8367,0.8446,0.9089,0.9292,0.8608,0.9605,0.7239,0.7995,0.8503,0.8179
16,0.4422,0.5326,82.09,0.8983,0.9034,0.9886,0.8302,0.8463,0.8926,0.9286,0.8608,0.9271,0.7634,0.8819,0.6886,0.8064
17,0.4295,0.5554,80.77,0.9020,0.8781,0.9826,0.8565,0.8723,0.9182,0.9040,0.7690,0.9909,0.7211,0.8901,0.7754,0.7023
18,0.3931,0.7420,76.96,0.8578,0.8129,0.9674,0.8479,0.8101,0.8774,0.8314,0.8418,0.7477,0.7859,0.6951,0.9431,0.6185
19,0.3859,0.6346,77.20,0.8496,0.8590,0.9671,0.7846,0.7727,0.8180,0.8964,0.6994,0.9027,0.7352,0.6621,0.7964,0.8439
20,0.3616,0.5759,80.19,0.9015,0.8775,0.9768,0.8639,0.8678,0.9264,0.8966,0.8101,0.8298,0.7887,0.6511,0.9371,0.8092
21,0.3208,0.5521,83.27,0.9074,0.8971,0.9897,0.8469,0.8691,0.9268,0.9145,0.8165,0.9878,0.6930,0.7665,0.9102,0.8382
22,0.3166,0.7237,80.68,0.8783,0.8251,0.9714,0.8602,0.8098,0.8988,0.9044,0.8766,0.9058,0.7155,0.7005,0.7934,0.8671
23,0.2845,0.4772,85.32,0.9120,0.8813,0.9896,0.8759,0.8690,0.9454,0.9111,0.8133,0.9544,0.7746,0.8736,0.8743,0.8324
24,0.2596,0.6186,80.77,0.8961,0.8951,0.9816,0.8419,0.8585,0.8941,0.9056,0.8481,0.9726,0.8113,0.7720,0.6916,0.7601
25,0.2165,0.6714,80.58,0.8844,0.8637,0.9632,0.8097,0.8552,0.9086,0.9062,0.7690,0.9058,0.7239,0.8654,0.8323,0.7399
26,0.2201,0.5989,83.90,0.9087,0.8890,0.9834,0.8546,0.8796,0.9169,0.9288,0.8133,0.9909,0.7690,0.7967,0.8713,0.8035
27,0.1850,0.6498,83.17,0.9005,0.8900,0.9852,0.8451,0.8487,0.9232,0.9106,0.8038,0.9635,0.7634,0.8159,0.7934,0.8555
28,0.1704,0.6548,82.97,0.9009,0.8642,0.9848,0.8490,0.8831,0.9244,0.8999,0.7025,0.9666,0.8169,0.8544,0.8114,0.8208
29,0.1491,0.6829,82.49,0.8924,0.8614,0.9780,0.8483,0.8504,0.9241,0.8922,0.8038,0.9210,0.8225,0.8049,0.8443,0.7572
30,0.1456,0.6096,84.30,0.9104,0.9075,0.9882,0.8610,0.8546,0.9335,0.9177,0.8576,0.9666,0.7380,0.7995,0.8952,0.8150
31,0.1376,0.8481,80.87,0.8916,0.8907,0.9783,0.8462,0.8033,0.9161,0.9152,0.8861,0.8875,0.6986,0.6703,0.8713,0.8613
32,0.1398,0.7463,82.88,0.8961,0.8956,0.9755,0.8528,0.8263,0.9128,0.9134,0.8544,0.8845,0.8141,0.7363,0.8383,0.8555
33,0.1144,0.8256,85.03,0.9017,0.9042,0.9895,0.8355,0.8377,0.9362,0.9071,0.8544,0.9909,0.6873,0.8929,0.8413,0.8439
34,0.1187,1.1547,78.38,0.8839,0.8884,0.9666,0.8622,0.8093,0.9146,0.8622,0.9399,0.8419,0.6451,0.7555,0.8174,0.7254
35,0.1078,0.8731,82.24,0.8988,0.8953,0.9893,0.8450,0.8432,0.9091,0.9108,0.8924,0.9757,0.6789,0.7637,0.9192,0.7283
36,0.0995,0.8201,83.17,0.8967,0.8786,0.9832,0.8289,0.8726,0.9259,0.8911,0.7405,0.9726,0.7944,0.8407,0.8234,0.8179
37,0.0900,0.9643,81.95,0.8973,0.9030,0.9820,0.8529,0.8136,0.9253,0.9072,0.8924,0.9362,0.6648,0.7665,0.8802,0.7977
38,0.0858,0.7755,82.68,0.9023,0.9057,0.9861,0.8479,0.8397,0.9200,0.9141,0.8133,0.9240,0.7944,0.6951,0.8802,0.8671
