epoch, train_loss, val_loss, val_acc, mAP   , AP_class0, AP_class1, AP_class2, AP_class3, AP_class4, AP_class5
    1,     0.7577,   0.6109,   78.52, 0.8799,    0.8667,    0.9803,    0.8590,    0.8660,    0.8623,    0.8452
